ObjectID,Election,County,HASNO,Site Name,Site Address,Zip,New,ED,Latitude,Longitude,x,y
769,General Election 2024 - 11/05/2024,Manhattan,M0084,PS 57,176 East 115 Street,10029,,"022/68, 025/68, 026/68, 029/68",40.79748809,-73.94144331,589298.9192,4516815.7349
770,General Election 2024 - 11/05/2024,Manhattan,11457,PS 59,233 East 56 Street,10022,,"010/73, 028/73, 030/73, 034/73, 036/73, 037/73",40.75911615,-73.9666683,587221.1071,4512530.7615
771,General Election 2024 - 11/05/2024,Manhattan,M0234,PS 6,45 East 81 Street,10028,,"049/73, 050/73, 051/73, 052/73, 066/73, 067/73",40.7774368,-73.96036872,587728.7489,4514570.7765
772,General Election 2024 - 11/05/2024,Manhattan,M0023,PS 63,121 East 3 Street,10009,,"057/65, 041/74",40.72414444,-73.98619976,585617.3117,4508629.4226
773,General Election 2024 - 11/05/2024,Manhattan,M0067,PS 7,160 East 120 Street,10035,,"004/68, 006/68, 007/68, 008/68, 019/68",40.80087031,-73.93926571,589478.0805,4517193.4104
774,General Election 2024 - 11/05/2024,Manhattan,M0032,PS 72,131 East 104 Street,10029,,"041/68, 042/68, 043/68, 044/68, 079/68",40.7912128,-73.94758091,588789.5085,4516112.8928
775,General Election 2024 - 11/05/2024,Manhattan,M0289,PS 75,735 West End Avenue,10025,,"046/69, 047/69, 048/69, 050/69, 051/69, 052/69, 053/69, 081/69 (Combined into 046/69), 082/69 (Combined into 046/69), 084/69 (Combined into 046/69)",40.79503907,-73.97363371,586586.5032,4516511.5874
776,General Election 2024 - 11/05/2024,Manhattan,00007,PS 751,113 East 4 Street,10003,,"051/66, 052/66, 053/66",40.72565368,-73.98790162,585471.6535,4508795.3009
777,General Election 2024 - 11/05/2024,Manhattan,M0044,PS 87,160 West 78 Street,10024,,"016/67, 017/67, 018/67, 024/67, 034/67",40.78192559,-73.9778586,586247.0437,4515051.7222
778,General Election 2024 - 11/05/2024,Manhattan,10577,PS 89,201 Warren Street,10282,,"065/61, 066/61, 067/66",40.71683039,-74.01365232,583307.9763,4507791.1104
779,General Election 2024 - 11/05/2024,Manhattan,M0140,PS/JHS 117,240 East 109 Street,10029,,037/68,40.79259962,-73.94153803,589297.4792,4516272.9781
780,General Election 2024 - 11/05/2024,Manhattan,M0319,Rafael Hernandez Houses,189 Allen Street,10002,,"036/65, 042/65, 045/65",40.72208758,-73.98943458,585346.7483,4508397.9483
781,General Election 2024 - 11/05/2024,Manhattan,10710,Red Oak Apartments,135 West 106 Street,10025,,019/69,40.80017802,-73.96457524,587343.9713,4517091.0383
782,General Election 2024 - 11/05/2024,Manhattan,10726,River Place 1,650 West 42 Street,10036,,"065/67, 066/67, 054/75",40.76164977,-74.00076689,584339.6778,4512778.6778
783,General Election 2024 - 11/05/2024,Manhattan,M0278,"River View Towers, Inc.",626 Riverside Drive,10031,New,"001/70, 003/70",40.82364554,-73.95443056,588168.6725,4519706.2902
784,General Election 2024 - 11/05/2024,Manhattan,M0132,Riverbend Housing,2301 5 Avenue,10037,,043/70,40.81565459,-73.93490551,589825.95,4518839.0519
785,General Election 2024 - 11/05/2024,Manhattan,11798,PS 340 (The Sixth Avenue Elementary School),64 West 17 Street,10011,,"004/66, 028/75",40.73872874,-73.99430302,584914.4207,4510240.511
786,General Election 2024 - 11/05/2024,Manhattan,11161,PS 98,530 West 212 Street,10034,,"004/72, 005/72, 006/72, 007/72, 008/72",40.86785506,-73.91725205,591243.1781,4524652.0336
787,General Election 2024 - 11/05/2024,Manhattan,M0122,Riverton Apartments,2200 Madison Avenue,10037,,044/70,40.81366022,-73.93532419,589793.329,4518617.2306
788,General Election 2024 - 11/05/2024,Manhattan,11518,Salvation Army Harlem Temple Corps Community Center,540 Lenox Avenue,10037,,"039/70, 041/70, 042/70",40.8155302,-73.93948439,589439.9454,4518820.5609
789,General Election 2024 - 11/05/2024,Manhattan,11533,SCAN Harbor James Weldon Johnson Cornerstone,1833 Lexington Avenue,10029,,"023/68, 027/68",40.79679357,-73.94244113,589215.6721,4516737.6218
790,General Election 2024 - 11/05/2024,Manhattan,10768,Samuels Community Center,669 Malcolm X Boulevard,10037,,"036/70, 038/70, 064/71",40.8196073660562,-73.9371658463479,589629.9977,4519275.5306
791,General Election 2024 - 11/05/2024,Manhattan,10297,Seward Park I,266 East Broadway,10002,,"030/65, 067/65",40.71465505,-73.98541572,585695.6958,4507576.802
792,General Election 2024 - 11/05/2024,Manhattan,10306,Seward Park II,210 East Broadway,10002,,032/65,40.71491267,-73.98758525,585512.1166,4507603.2841
793,General Election 2024 - 11/05/2024,Manhattan,10744,School Of Co-op Education,321 East 96 Street,10128,,"061/68, 068/68, 074/68",40.7835229368362,-73.944923422074,589023.9868,4515261.9495
794,General Election 2024 - 11/05/2024,Manhattan,M0129,Robert Wagner Middle School,225 East 75 Street,10021,,"044/73, 045/73, 046/73, 047/73, 048/73, 005/76, 006/76, 007/76, 026/76, 027/76, 029/76, 031/76, 032/76",40.7714901,-73.95855224,587889.8711,4513912.4645
795,General Election 2024 - 11/05/2024,Manhattan,10307,Seward Park III,415 Grand Street,10002,,031/65,40.71538483,-73.98645386,585607.0747,4507656.7992
796,General Election 2024 - 11/05/2024,Manhattan,M0205,Seward Park IV,385 Grand Street,10002,,033/65,40.7159658,-73.98800773,585475.0845,4507719.7782
797,General Election 2024 - 11/05/2024,Manhattan,10139,Sirovich Senior Center,331 East 12 Street,10003,,"045/66, 074/66, 054/74",40.7304843,-73.98438341,585762.5679,4509334.9637
798,General Election 2024 - 11/05/2024,Manhattan,11399,Southbridge Tower II,66 Frankfort Street,10038,,"006/65, 007/65, 008/65",40.70933383,-74.00338101,584184.9576,4506968.7381
799,General Election 2024 - 11/05/2024,Manhattan,M0244,St Margaret's House,49 Fulton Street,10038,,"004/65, 005/65, 010/65, 069/65 (Combined into 004/65)",40.70803935,-74.00423616,584114.3505,4506824.2229
800,General Election 2024 - 11/05/2024,Manhattan,10760,St Nicholas Senior Center,210 West 131 Street,10027,,"048/70, 050/70, 051/70",40.81265834,-73.94645361,588856.0096,4518494.6714
801,General Election 2024 - 11/05/2024,Manhattan,12111,St. Augustine Church,292 Henry Street,10002,,"047/65, 048/65",40.71371431,-73.98303309,585898.1541,4507474.7009
802,General Election 2024 - 11/05/2024,Manhattan,M0086,Stanley Isaacs Center,415 East 93 Street,10128,,"069/68, 071/68, 067/76 (Combined into 069/68)",40.78120587,-73.94527549,588997.3728,4515004.3792
803,General Election 2024 - 11/05/2024,Manhattan,12065,Stavros Niarchos Foundation Library,455 5th Avenue,10016,,"007/73, 014/73",40.75194543,-73.9817758,585955.1342,4511719.8522
804,General Election 2024 - 11/05/2024,Manhattan,M0002,Stuyvesant Town II,10 Stuyvesant Oval,10009,,018/74,40.73070193,-73.97644976,586432.2449,4509366.9017
805,General Election 2024 - 11/05/2024,Manhattan,M0156,Stuyvesant Town IV,283 Avenue C,10009,,"017/74, 021/74",40.73063997,-73.97555785,586507.6421,4509360.9017
806,General Election 2024 - 11/05/2024,Manhattan,11523,Stuyvesant Town IX,451 East 14 Street,10009,,"022/74, 024/74",40.73165208,-73.98032651,586103.6484,4509468.5659
807,General Election 2024 - 11/05/2024,Manhattan,M0262,Stuyvesant Town V,545 East 14 Street,10009,,020/74,40.72987459,-73.97819667,586285.7957,4509273.3426
808,General Election 2024 - 11/05/2024,Manhattan,11455,Stuyvesant Town VIII,449 East 14 Street,10009,,"019/74, 023/74",40.73177203,-73.980611,586079.4704,4509481.6019
809,General Election 2024 - 11/05/2024,Manhattan,11740,SUNY Global,116 East 55 Street,10022,,009/73,40.75988175,-73.97096179,586857.7006,4512611.4906
810,General Election 2024 - 11/05/2024,Manhattan,11685,Taino Towers IV,240 East 123 Street,10035,,"017/68, 020/68, 024/68, 080/68 (Combined into 017/68)",40.80159219,-73.93515065,589824.238,4517277.7526
811,General Election 2024 - 11/05/2024,Manhattan,11511,The Alianza Dominicana Triangle Building,530 West 166 Street,10032,,"057/72, 062/72",40.8392921,-73.93957212,589400.6254,4521458.2548
812,General Election 2024 - 11/05/2024,Manhattan,11587,The Clinton School for Writers and Artists,10 East 15 Street,10003,,"005/66, 006/66, 007/66, 078/66 (Combined into 005/66), 060/74, 061/74, 063/74, 068/74 (Combined into 060/74)",40.73625895,-73.99236246,585081.4189,4509968.2256
813,General Election 2024 - 11/05/2024,Manhattan,11929,The Metropolitan Museum of Art,1000 5 Avenue,10028,,"053/73, 054/73, 056/73",40.77837385,-73.96315491,587492.4035,4514672.0137
814,General Election 2024 - 11/05/2024,Manhattan,11508,The Mirabal Sisters School,21 Jumel Place,10032,,056/72,40.8394356,-73.93591488,589708.7648,4521477.9229
815,General Election 2024 - 11/05/2024,Manhattan,11763,The New School,63 Fifth Avenue,10003,,"024/66, 034/66",40.7354741,-73.993774,584963.2297,4509879.7355
816,General Election 2024 - 11/05/2024,Manhattan,11485,The River School/PS 281,425 East 35 Street,10016,,"004/74, 005/74, 006/74, 008/74, 070/74 (Combined into 004/74)",40.74433532,-73.97249326,586748.6374,4510884.207
817,General Election 2024 - 11/05/2024,Manhattan,10993,The Riverside Church of NY,91 Claremont Avenue,10027,,"005/69, 007/69, 011/69",40.81195595,-73.96251168,587502.5745,4518400.5453
818,General Election 2024 - 11/05/2024,Manhattan,11977,The Shed (The Bloomberg Building),545 West 30 Street,10001,,"035/75, 057/75, 058/75, 059/75, 069/75 (Combined into 035/75)",40.75319881,-74.0029607,584165.1665,4511838.4534
819,General Election 2024 - 11/05/2024,Manhattan,10410,Theater For New City,238 East 10 Street,10003,,"048/66, 050/66, 027/74, 043/74",40.72889395,-73.98500155,585712.4099,4509157.8194
820,General Election 2024 - 11/05/2024,Manhattan,10943,Towers On The Park,300 West 110 Street,10026,,"081/68 (Combined into 018/69), 018/69",40.80089642,-73.95954568,587767.3039,4517175.8084
821,General Election 2024 - 11/05/2024,Manhattan,M0187,Tweed Court,52 Chambers Street,10007,,073/66,40.7134458,-74.00527115,584020.1243,4507423.3828
822,General Election 2024 - 11/05/2024,Manhattan,11191,Unity Center,213 West 58 Street,10019,,"007/75, 008/75, 010/75, 068/75 (Combined into 008/75), 070/75 (Combined into 010/75)",40.76663058,-73.98031366,586059.6214,4513351.4467
823,General Election 2024 - 11/05/2024,Manhattan,10147,UTACPT,125 West 109 Street,10025,,"009/69, 015/69",40.80186009,-73.96282607,587489.3175,4517279.5056
824,General Election 2024 - 11/05/2024,Manhattan,M0126,Vanderbilt YMCA,224 East 47 Street,10017,,"016/73, 017/73, 018/73, 021/73, 071/73 (Combined into 018/73)",40.75333637,-73.97094925,586867.2796,4511884.9165
825,General Election 2024 - 11/05/2024,Manhattan,M0334,Village East Towers,170 Avenue C,10009,,030/74,40.72621987,-73.97699816,586391.7319,4508868.822
826,General Election 2024 - 11/05/2024,Manhattan,M0080,Village View Housing,175 East 4 Street,10009,,"036/74, 042/74",40.72460816,-73.98512192,585707.7439,4508681.9507
827,General Election 2024 - 11/05/2024,Manhattan,11255,UASBYW,81 New Street,10004,,"060/61, 067/61, 071/61 (Combined into 060/61), 072/61 (Combined into 060/61), 074/61 (Combined into 060/61), 001/65, 003/65",40.70506848,-74.0126742,583405.2664,4506486.3914
828,General Election 2024 - 11/05/2024,Manhattan,M0106,Washington Heights Academy (M366),202 Sherman Avenue,10034,,"011/72, 012/72, 013/72, 015/72, 016/72, 017/72, 021/72",40.86547415,-73.921329,590902.8636,4524383.4892
829,General Election 2024 - 11/05/2024,Manhattan,M0053,Waterside Plaza,25 Waterside Plaza,10010,,007/74,40.73721195,-73.97409599,586622.5642,4510091.8798
830,General Election 2024 - 11/05/2024,Manhattan,10569,West Side High School,140 West 102 Street,10025,,"022/69, 024/69, 025/69, 026/69, 027/69, 031/69, 032/69, 040/69, 044/69, 045/69, 080/69 (Combined into 022/69)",40.79741766,-73.96676227,587163.091,4516782.4388
831,General Election 2024 - 11/05/2024,Manhattan,00013,Westbeth Housing,155 Bank Street,10014,,"008/66, 009/66, 033/66, 075/66 (Combined into 008/66)",40.73612564,-74.00956585,583628.9687,4509936.8966
832,General Election 2024 - 11/05/2024,Manhattan,12087,William Black Medical Research Building,650 West 168 Street,10032,,"018/71, 019/71, 055/72",40.84182494,-73.94195931,589195.9711,4521736.9903
833,General Election 2024 - 11/05/2024,Manhattan,10405,Wadleigh High School,258 West 115 Street,10026,,"032/70, 034/70, 063/70, 064/70",40.80322324,-73.95473246,588170.2495,4517438.9348
834,General Election 2024 - 11/05/2024,Manhattan,10205,Windsor Tower,5 Tudor City Place,10017,,"015/73, 003/74, 063/76 (Combined into 015/73)",40.74804241,-73.97100377,586869.5676,4511297.1946
835,General Election 2024 - 11/05/2024,Manhattan,M0049,William O'Shea Campus,147 West 76th Street,10024,,"019/67, 025/67, 026/67, 035/67, 069/67 (Combined into 019/67)",40.78060782,-73.97820199,586219.7726,4514905.102
836,General Election 2024 - 11/05/2024,Manhattan,11517,Wyatt T. Walker Senior Housing,2177 Frederick Douglass Boulevard,10026,,"031/70, 056/70",40.80565969,-73.95480279,588161.0925,4517709.3312
837,General Election 2024 - 11/05/2024,Manhattan,10524,Yeshiva University-Cardozo School of Law,55 5 Avenue,10003,,035/66,40.73483415,-73.99427045,584922.1237,4509808.2154
838,General Election 2024 - 11/05/2024,Manhattan,M0039,YM & YWHA (Lex. Ave),1395 Lexington Avenue,10128,,"061/73, 064/73",40.78307849,-73.95279086,588360.7358,4515204.6565
839,General Election 2024 - 11/05/2024,Manhattan,10251,YM & YWHA (Nagle Ave),54 Nagle Avenue,10040,,"026/72, 029/72",40.86005185,-73.92941691,590228.6186,4523773.1953
840,General Election 2024 - 11/05/2024,Manhattan,M0224,Yorkville Community School,421 East 88 Street,10128,,"044/76, 045/76, 046/76, 051/76, 053/76, 057/76",40.77787334,-73.94738902,588823.4705,4514632.2986
841,General Election 2024 - 11/05/2024,Queens,Q0178,Beach 41st Street Community Center,426 Beach 40 Street,11691,,008/31,40.59622618,-73.77218965,603889.5421,4494660.3197
842,General Election 2024 - 11/05/2024,Queens,11490,Academy of the City Charter School,31-29 60 Street,11377,,"048/30, 053/30",40.7570069,-73.90264044,592628.5722,4512362.2342
843,General Election 2024 - 11/05/2024,Queens,Q0258,Dayton Beach Park 8200,8200 Shore Front Parkway,11693,,"015/23, 017/31, 018/31",40.5862821,-73.8081354,600862.9136,4493514.675
844,General Election 2024 - 11/05/2024,Queens,Q0171,Astoria Houses Community Center,4-05 Astoria Boulevard,11102,,"006/36, 007/36",40.77298583,-73.93382176,589974.9432,4514103.5738
845,General Election 2024 - 11/05/2024,Queens,Q0071,August Martin HS,156-10 Baisley Boulevard,11434,,"052/32, 063/32, 064/32, 065/32, 066/32",40.67585245,-73.78315288,602839.6075,4503486.4589
846,General Election 2024 - 11/05/2024,Queens,Q0246,Dayton Towers East 7400,7400 Shore Front Parkway,11692,,"016/23, 018/23",40.58694581,-73.80240014,601347.2753,4493594.9361
847,General Election 2024 - 11/05/2024,Queens,11611,Aguilar Gardens Community Room,71-50 Parsons Blvd,11365,,012/27,40.79202526,-73.82437816,599182.759,4516335.1352
848,General Election 2024 - 11/05/2024,Queens,Q0144,Bayside HS,32-24 Corporal Kennedy Street,11361,,"036/26, 037/26",40.7718402,-73.78040334,602923.9887,4514145.0819
849,General Election 2024 - 11/05/2024,Queens,Q0202,Benjamin N. Cardozo HS,57-00 223 Street,11364,,"024/25, 028/26, 029/26",40.75242338,-73.75614384,605001.8968,4512018.3917
850,General Election 2024 - 11/05/2024,Queens,Q0209,"Big Six Towers, Inc.",59-15 47 Avenue,11377,,"013/30, 056/30",40.74030009,-73.90579083,592385.7639,4510504.3304
851,General Election 2024 - 11/05/2024,Queens,Q0040,Bland Community Center,133-36 Roosevelt Avenue,11354,,"063/27, 014/40, 015/40, 016/40, 017/40, 049/40",40.75848595,-73.83310726,598495.831,4512602.1466
852,General Election 2024 - 11/05/2024,Queens,Q0256,Creedmoor Hospital,79-25 Winchester Boulevard,11427,,"002/26, 005/26",40.7414258388064,-73.7320326768498,607054.9617,4510826.6989
853,General Election 2024 - 11/05/2024,Queens,Q0106,Blessed Trinity RC Church,204-25 Rockaway Point Boulevard,11697,,"001/23, 002/23, 003/23, 072/23 (Combined into 001/23)",40.56078725,-73.91378271,591957.1142,4490568.9825
854,General Election 2024 - 11/05/2024,Queens,11655,Boys & Girls Club of Metro Queens,110-04 Atlantic Avenue,11419,,015/24,40.69174709,-73.83567957,598376.9388,4505190.7395
855,General Election 2024 - 11/05/2024,Queens,Q0108,Campus Magnet HS (Jackson),207-01 116 Avenue,11411,,"042/33, 043/33, 044/33, 045/33, 046/33",40.69783398,-73.74585851,605956.7232,4505970.8786
856,General Election 2024 - 11/05/2024,Queens,11635,Corona Arts and Sciences Academy,98-11 44 Avenue,11368,,"029/39, 055/39",40.74573016,-73.86541541,595786.997,4511150.3884
857,General Election 2024 - 11/05/2024,Queens,Q0004,Dayton Tower West 10200,102-00 Shore Front Parkway,11694,,"010/23, 011/23",40.58212044,-73.82207054,599689.7898,4493036.8402
858,General Election 2024 - 11/05/2024,Queens,11159,Elmhurst Campus HS,45-10 94 Street,11373,,"016/39, 025/39, 026/39, 027/39, 049/39, 054/39",40.74374676,-73.87070475,595343.2693,4510924.456
859,General Election 2024 - 11/05/2024,Queens,Q0035,JASA Brookdale Village Senior Ctr.,131 Beach 19 Street,11691,,"023/23, 024/23",40.59337068,-73.7538136,605448.9314,4494365.1912
860,General Election 2024 - 11/05/2024,Queens,11369,First Baptist Church of East Elmhurst,100-10 Astoria Boulevard,11369,,"004/35, 005/35, 007/35, 008/35, 014/35, 055/35",40.76180559,-73.86918816,595445.4824,4512930.7781
861,General Election 2024 - 11/05/2024,Queens,00060,Forest Hills HS,67-01 110 Street,11375,,"008/27, 031/27, 059/27, 039/28, 040/28, 041/28, 042/28, 028/35",40.72950041,-73.84563822,597480.4055,4509370.5317
862,General Election 2024 - 11/05/2024,Queens,Q0264,Forest Park Coop,83-55 Woodhaven Boulevard,11421,,"016/38, 017/38",40.70035269,-73.85388786,596825.9725,4506125.7939
863,General Election 2024 - 11/05/2024,Queens,Q0206,Francis Lewis HS,58-20 Utopia Parkway,11365,,032/25,40.74086676,-73.79292899,601914.1991,4510692.1467
864,General Election 2024 - 11/05/2024,Queens,11182,Frank Sinatra HS,35-12 35 Avenue,11106,,"028/36, 029/36, 030/36, 033/36, 061/36, 063/36, 065/36, 066/36, 067/36",40.7565279,-73.92522529,590722.7934,4512285.4671
865,General Election 2024 - 11/05/2024,Queens,10585,Greater Ridgewood Youth Center,59-03 Summerfield St.,11385,,006/38,40.69932203,-73.89804987,593096.4369,4505963.6476
866,General Election 2024 - 11/05/2024,Queens,11130,Helen Marshall Cultural Center at Queens Borough Hall,120-55 Queens Boulevard,11424,,"002/25, 002/27, 052/27, 053/27 (Combined into 002/27), 055/27 (Combined into 002/27)",40.7134098,-73.82843814,598956.7317,4507603.5901
867,General Election 2024 - 11/05/2024,Queens,11597,High School for Construction Trades,94-06 104 Street,11416,,"063/23, 041/38, 048/38, 054/38",40.68963828,-73.8408081,597946.6932,4504950.9171
868,General Election 2024 - 11/05/2024,Queens,11636,High School for Arts and Business,105-25 Horace Harding Expressway North,11368,,"021/35, 023/35, 024/35, 025/35",40.73746905,-73.85317676,596832.2435,4510246.769
